
21146,16634,19187,17287,15756,15160,13403, 6084, 6029, 5920, 6177, 5983, 6031, 6020, 5923,16829,17873,16563,15311,15411,16284,16954, 6112, 6094, 6747, 6067, 6019, 6145, 6196, 6190,
21286,16663,19073,17197,15509,14997,13303, 6220, 6050, 6069, 6055, 5936, 6090, 6127, 5996,17128,17447,16834,15777,15417,16712,16929, 6094, 6093, 6843, 6028, 6104, 6161, 6291, 6208,
21746,16549,18644,17122,15908,14967,13295, 6091, 6016, 6007, 6169, 5908, 6126, 6053, 5947,16888,17746,16813,15540,15447,16559,17128, 6125, 6152, 6789, 6165, 5948, 6208, 6244, 6323,
21425,16444,19090,16931,15367,14916,13331, 6123, 6014, 5993, 6145, 5994, 6052, 6181, 5905,16698,17861,16736,15592,15299,16367,16960, 6146, 6159, 6790, 6110, 6079, 6166, 6344, 6180,
21566,16447,18803,17380,15530,15106,13363, 6134, 6111, 6009, 6209, 6001, 6098, 6156, 5939,16843,18011,16847,15649,15350,16119,16862, 6308, 6251, 6822, 5972, 6054, 6058, 6217, 6308,
21582,16335,18877,17198,15483,14969,13273, 6186, 6063, 5924, 6167, 5928, 6148, 6150, 6026,16878,17752,16969,15545,15342,16618,17144, 6170, 6142, 6782, 6088, 6001, 6113, 6372, 6347,
21772,16323,19052,17181,15435,14938,13371, 6246, 6172, 6065, 6324, 5989, 6161, 6251, 5959,16817,18033,17152,15912,15570,16913,17437, 6160, 6168, 6818, 6089, 6117, 6298, 6378, 6232,
21772,16603,18853,17273,15554,15258,13245, 6392, 6234, 5922, 6027, 6003, 6236, 6240, 6114,16668,18743,18016,16759,16435,17716,18460, 6080, 6234, 6921, 6234, 6172, 6095, 6375, 6414,
21733,16431,19023,17272,15533,15071,13379, 6299, 6174, 6085, 6242, 6006, 6090, 6215, 5978,16764,20228,19806,18242,17934,19527,20160, 6206, 6284, 6891, 6170, 6144, 6178, 6313, 6396,
21509,16465,19141,17144,15506,15204,13279, 6208, 6163, 6121, 6223, 6006, 6145, 6247, 6052,16932,21752,20921,19361,18618,20300,21026, 6212, 6189, 6821, 6258, 6055, 6071, 6337, 6360,
21884,16488,18866,17420,15730,15108,13386, 6397, 6145, 6097, 6223, 6130, 6275, 6209, 6147,16848,22797,21279,19785,19174,20702,21618, 6251, 6305, 6925, 6214, 6043, 6211, 6267, 6335,
21998,16496,19128,17374,15409,14872,13223, 6303, 6251, 6114, 6308, 6173, 6314, 6444, 6115,16983,22515,21902,20211,19388,21111,21890, 6413, 6197, 6988, 6283, 6216, 6295, 6468, 6526,
22199,16322,19106,17010,15423,14979,13608, 6310, 6072, 6115, 6297, 6223, 6156, 6349, 6159,17710,23121,21781,20280,20032,21317,21801, 6407, 6410, 6926, 6220, 6219, 6375, 6348, 6394,
21845,16548,18842,17272,15505,15048,13497, 6307, 6351, 6164, 6264, 6146, 6398, 6322, 6192,18665,23517,22019,20541,19827,21447,22178, 6191, 6424, 6985, 6338, 6178, 6306, 6399, 6431,
21737,16451,18885,17276,15603,15035,13559, 6217, 6270, 6139, 6265, 6128, 6333, 6361, 6126,19995,23461,22092,20082,19895,21647,22522, 6326, 6374, 6898, 6146, 6326, 6359, 6369, 6406,
21879,16435,18958,17405,15821,15324,13386, 6247, 6252, 6220, 6412, 6132, 6231, 6339, 6220,20614,23547,21842,20334,19771,21529,22091, 6288, 6430, 6889, 6372, 6224, 6273, 6493, 6537,
21817,16402,19076,17243,15712,15075,13565, 6228, 6254, 6119, 6359, 6100, 6368, 6269, 6131,20991,23973,22091,20438,20270,21627,22241, 6305, 6417, 7066, 6217, 6217, 6318, 6503, 6485,
21902,16618,19190,17365,15665,15125,13469, 6386, 6192, 6134, 6462, 6229, 6235, 6362, 6234,21294,23650,22073,20457,20038,21795,22241, 6321, 6309, 6799, 6422, 6232, 6331, 6543, 6475,
