
 6469, 5735, 6640, 7391, 6217, 6306, 5644, 6164, 5912, 5861, 5973, 5660, 6020, 6151, 5694, 6154,14034,16255,15552,15710,16097,16667,17149,17709, 6724, 5756, 5946, 6047, 6207, 6221,
 6311, 5795, 6785, 7488, 6147, 6220, 5933, 6110, 6051, 5942, 6198, 5741, 6017, 5962, 5827, 6195,13944,17031,16128,16633,16455,17250,18487,19295, 6707, 5959, 5994, 6010, 6375, 6100,
 6553, 5795, 6838, 7372, 6191, 6389, 5844, 6246, 6035, 5928, 6137, 5838, 6011, 5971, 5792, 6218,14455,17930,17345,17659,17964,18644,19909,20770, 6793, 5875, 5932, 6029, 6243, 6204,
 6542, 5713, 6782, 7421, 6272, 6363, 5892, 6130, 5898, 5951, 6143, 5895, 6042, 6139, 5898, 6144,14991,19529,18357,18945,19172,19871,20908,21864, 6909, 6011, 5906, 6091, 6313, 6262,
 6561, 5704, 6790, 7323, 6216, 6336, 5872, 6141, 6044, 6010, 6149, 5878, 6011, 6123, 5907, 6277,15300,20181,19358,19474,20042,20507,21009,22126, 6827, 5907, 5956, 6122, 6338, 6353,
 6567, 5715, 6819, 7399, 6415, 6453, 5897, 6077, 6078, 6079, 6130, 5844, 6104, 6099, 5940, 6331,15963,20787,19985,20143,20346,20583,21277,22397, 6947, 6125, 6039, 6141, 6265, 6279,
 6540, 5911, 6833, 7363, 6294, 6339, 6009, 6280, 6221, 6095, 6133, 5953, 6088, 6082, 5839, 6274,16795,20958,19963,20215,20376,20723,21818,22781, 6961, 6089, 5916, 6135, 6317, 6408,
 6651, 5813, 6782, 7475, 6338, 6404, 5937, 6361, 6172, 6093, 6190, 6028, 6229, 6126, 5907, 6221,17391,21147,20317,20527,20579,21172,21877,22510, 6849, 6060, 6005, 6188, 6368, 6280,
 6503, 5982, 6974, 7383, 6321, 6484, 5974, 6145, 6128, 6067, 6138, 5999, 6130, 6207, 6122, 6321,17569,21367,20161,20669,20615,21061,21789,22322, 6970, 6073, 6226, 6138, 6218, 6319,
 6668, 5986, 6909, 7443, 6400, 6487, 5899, 6394, 6187, 6113, 6185, 6121, 6100, 6248, 6035, 6313,17539,21538,20337,20462,20830,21177,21993,22885, 7042, 6003, 6107, 6241, 6397, 6455,
 6603, 5877, 6832, 7424, 6448, 6464, 5954, 6358, 6199, 6053, 6209, 6054, 6153, 6166, 5971, 6373,17614,21747,20301,20390,20572,21165,22136,22791, 6919, 6144, 6154, 6101, 6355, 6354,
 6822, 6022, 6878, 7460, 6454, 6486, 6032, 6162, 6176, 6225, 6343, 5864, 6125, 6250, 5970, 6463,17166,21733,20565,20513,21040,21403,22442,22613, 7136, 6121, 6260, 6282, 6595, 6419,
 6695, 6049, 7047, 7602, 6392, 6548, 6009, 6299, 6255, 5982, 6275, 6121, 6174, 6272, 6066, 6404,17569,21697,20439,20544,21158,21472,22250,22394, 7039, 6181, 6120, 6217, 6415, 6448,
